Sample	posterior	likelihood	prior	treePrior	overallClockRate.c:tree	tree.height	tree.treeLength	clockRate.t:TBO72-2	clockRate.t:TBO47	clockRate.t:TBO53-2	clockRate.t:TBO26	NJ_Distance.treeDistance	UPGMA_Distance.treeDistance	proportionInvariant.s:TBO72-2	proportionInvariant.s:TBO47	proportionInvariant.s:TBO53-2	proportionInvariant.s:TBO26	gammaShape.s:TBO72-2	gammaShape.s:TBO47	gammaShape.s:TBO53-2	gammaShape.s:TBO26	ucldStdev.clock	RateStatLogger.mean	RateStatLogger.variance	RateStatLogger.coefficientOfVariation	BDBirthRate.t:tree	BDDeathRate.t:tree
1730000	-6573.920554285475	-6493.354285849806	-80.5662684356694	-45.98388402674775	0.012146869469947065	8.643202331156939	32.26781524656795	1.138253738864931	1.0826642859170725	0.9665521792908741	0.8125297959271224	15.0	14.0	0.015803136641429155	0.06482897065318691	0.35383762539895625	0.4445916999884019	3.4375403471709127	0.2701264416715819	0.37921757969867753	0.16336992537524045	0.8381825633508877	0.005972772715817111	1.2188870702695582E-4	1.1027438514641388	0.22756446695317792	0.9253337065496726
1740000	-6584.968176415588	-6504.341587579847	-80.62658883574014	-49.677782171929245	0.010946148911813558	8.78832633281944	34.007494743804756	1.1766468432925576	1.1668337215008608	1.002331517916767	0.6541879172898147	13.0	14.0	0.09438941002134194	0.21877002933294865	0.4965794023042807	0.29767649299914745	1.4748067725906848	0.2557962033341183	0.677878781600688	0.13320219896615393	0.841710416106409	0.005574412834084823	5.012097343448706E-5	0.8171308652435265	0.2651139445210042	0.9001857082361264
1750000	-6586.931706603007	-6496.726723883145	-90.20498271986258	-46.32814639455249	0.011068776584167793	7.011199819694428	31.208555239563474	1.2232583358256164	1.0979866874370299	0.9686929734305392	0.7100620033068142	14.0	15.0	0.14357642865740866	0.27460206122929726	0.07222009513335731	0.39542365608805613	2.118995875858057	0.4544650629482171	0.14663854487234243	0.368014175895718	1.0798670679674207	0.005946220269171099	1.0216000643173992E-4	1.0243621146194777	0.31623630896352567	0.9170194462601112
1760000	-6592.00557423614	-6504.964406448805	-87.04116778733552	-52.028393181288614	0.009630546698600438	6.95720885191795	32.96883254801459	1.1569952652399866	1.2411409456471192	0.8069274608974171	0.794936328215477	17.0	13.0	0.021724440305388032	0.24701900842621316	0.21940598368849218	0.18506603212417339	3.1797971371686606	0.2775076805580979	0.3080845571973076	0.48029160974578955	1.2365522910078166	0.005370531254987621	1.237356306026164E-4	1.4656764472817247	0.21915651460123625	0.9351695851541819
1770000	-6584.9040760079415	-6489.987994725687	-94.91608128225504	-52.43623282209069	0.008390813183653653	7.046857801112423	32.763387803241926	1.0911659148147421	1.1071768398592285	0.9265625335531044	0.8750947117729249	14.0	14.0	0.29545681360744935	0.3440094682482385	0.35025838492062555	0.17748300393625277	3.227930722668394	0.6149720083879926	0.9097325161604081	0.1	0.8411303435875603	0.0059599876507065485	9.822951341472494E-5	1.2000409608559472	0.2791017604669921	0.9328365178279545
1780000	-6596.630404067198	-6509.480498891632	-87.14990517556521	-48.8822001350775	0.008646226175602014	7.424906405823431	31.92573594461604	1.238316096551914	1.1805497771557012	0.8756646280336876	0.7054694982586972	14.0	14.0	0.1437807893293384	0.3381550929442724	0.4600468637554529	5.664992904552372E-7	1.5758645158347464	0.292762113818572	0.9933463454232918	0.20355736868092442	0.7065844121060489	0.006234786046152288	6.320127128936605E-5	0.952019382240537	0.3174529309165913	0.9028867165625923
1790000	-6604.518343986647	-6506.0577746529125	-98.46056933373475	-48.618289690560545	0.00932819365191227	8.078233769615808	32.74820663759922	1.0793532354012794	1.0132772076060925	0.9454005683154568	0.9619689886771717	17.0	15.0	0.05752597971298568	0.4453515634435159	0.5468128308470541	0.3552523194537815	2.11545284065587	1.6407898101561598	0.6848611369469815	0.3310642049127343	1.0058820227000722	0.005693163735428149	1.0351836051145272E-4	1.1015623102978975	0.39597089321653006	0.926312892228554
1800000	-6590.296912196132	-6496.087935422276	-94.20897677385634	-46.400563450803986	0.00935267701961859	7.170377110135781	30.523134831422936	1.2423803405681415	0.8946099831360455	0.9732327321180734	0.8897769441777394	16.0	15.0	0.07443471843007639	0.04576432154108192	0.3785330125267105	0.3106578481607671	2.1699838340647375	0.37891390588771345	0.4553895367929933	0.18270597818165238	0.8008495838079214	0.006178716260436154	1.4745369710906866E-4	1.1447571716106977	0.33637020629673076	0.9121457504226265
1810000	-6591.42857706728	-6499.891232156478	-91.53734491080202	-39.217539057250434	0.010200552262912405	7.952654524917	29.754137597771905	1.1944775361001527	1.0243824513881923	0.9132183469996416	0.8679216655120134	18.0	15.0	0.12870700519877062	0.17645397867941262	0.2018838278056572	0.3381381979951254	3.3257385376700914	0.6171362322476615	0.32279490929407884	0.4584135353816868	0.8450197903286611	0.0064055460769011354	2.3424683603128483E-4	1.2511100010053988	0.3117684434557004	0.9526085469679169
1820000	-6612.260408969052	-6499.2622852165705	-112.99812375248155	-49.89683845979689	0.007650638968013858	7.640002476195305	32.558104201778434	1.0340848032922898	1.1930261038011152	0.9705973651036923	0.8022917278029029	16.0	14.0	0.021743582355461234	0.31019365296605533	0.3366776953058835	0.5580396664876138	5.008680863082188	0.8691287230683277	0.25020702055771343	0.3087046086131568	0.8106439083017172	0.005878571887086873	2.265120501655535E-4	1.4533814833462866	0.40034437339204204	0.8939480514335488
1830000	-6597.453558247557	-6507.304756335061	-90.14880191249587	-47.24716453905803	0.007968589583583189	6.540366681335953	29.205540511515604	1.1712204086684925	0.9814477235060116	0.9836147239603639	0.8637171438651317	15.0	14.0	0.034426362217648616	0.2746306870169295	0.3534083333672827	2.1914363261825564E-4	1.2660832373328652	0.18587287844092054	0.34817476482935195	0.25700738702800174	0.8855502028732362	0.006458655373361211	1.7947228458304134E-4	1.5001491399314837	0.3818343140356009	0.8755267032909343
1840000	-6587.525709602702	-6498.164022351332	-89.36168725136937	-51.62341755822517	0.008758017194976262	7.045600272412173	33.55453506517095	1.200548341240718	0.9128962515790301	1.059972556400823	0.8265828507794285	17.0	15.0	0.012586356705484768	0.01940199651184744	0.14632660963464633	0.5054823219267828	0.9758616157400595	0.30533995709890566	0.313526506570917	0.28782197507554735	0.7235903891176239	0.005658987297109	5.035539350108195E-5	0.8717697292346904	0.4152863778031405	0.8811591700679196
1850000	-6598.175622892923	-6499.672425956592	-98.50319693633128	-57.920319449782625	0.008514610078508808	6.893743900745176	35.70384400526493	1.177311960295342	1.065358716123417	0.9543065145489417	0.8030228090322992	15.0	15.0	0.18219993645497368	0.22840316273468722	0.11501790188461655	0.3013845569081662	1.4587174871316608	0.20760409908264363	0.3533733803503994	0.3093050763996631	0.8001873205570211	0.005457176298707403	1.1115539604653623E-4	1.2896755524707368	0.3684871741702861	0.8732150907793188
1860000	-6595.915319246663	-6497.654393835344	-98.26092541131877	-54.42194189071418	0.007686789639583361	6.737209904073678	33.158391064417536	1.1710872038493108	0.9775947861071853	0.837842304530693	1.013475705512811	17.0	14.0	0.0064411470964275104	0.09860063391889566	5.209301480245754E-5	0.18790035970091737	2.6239004433935875	0.6051041969926573	0.42386773475183254	0.1342044637153605	1.1807193183421478	0.005462124541973611	9.599256422472831E-5	1.374772397687888	0.3282065082869098	0.8676476827969195
1870000	-6606.904913201444	-6497.649309661752	-109.2556035396921	-57.48469939553817	0.007171212509612364	14.012811078678679	46.92259666029715	1.1445905149346192	1.0343334522638556	1.0729531343426406	0.7481228984588848	17.0	14.0	0.04421617595117262	0.43920474620731853	0.3411829917188725	0.15159428819346363	5.571100052214989	0.6793166565371661	0.7302201418368759	0.10414652404494289	0.8591332630653399	0.003867051617677591	7.090199655634685E-5	1.1540999452164609	0.2323120608014203	0.9269733267723225
1880000	-6589.885146937784	-6501.067880597962	-88.81726633982191	-52.570484623110076	0.0077005473547654135	7.879945159500849	33.547303392204306	0.8644801994793843	0.9639032210842854	1.2311950312168571	0.9404215482194732	16.0	14.0	0.09617023443258058	0.0843364115622258	0.23422078973091867	0.3165215310364181	1.3438753446623957	0.22612574655954046	0.21070218672376834	0.34027783197206324	0.6536742005613192	0.005697753625259509	2.852835799201399E-5	0.7244051450363559	0.4488945994050184	0.9030086361715381
1890000	-6599.32073304014	-6502.245265578857	-97.07546746128335	-50.52418147638867	0.008513046582148957	6.987248863266296	32.47337978021105	1.0073625344083106	1.0164865986694942	1.1948198068812312	0.781331060040964	16.0	15.0	0.04160429765381105	0.1860766093628706	0.5289641570518983	6.000950759027162E-4	2.1522587469732257	0.38093698762586053	0.9533530487986054	0.23554233938334068	0.7595557946732993	0.005985592557757125	2.0765049320678225E-4	1.4543595965534872	0.43016869708221345	0.902223032239644
1900000	-6592.757782841738	-6495.759665519308	-96.99811732242992	-51.015813263305375	0.009925987988856019	7.514066153753375	33.15718376219438	1.1963917568331455	1.0097023156024805	0.8798028992974457	0.9141030282669281	14.0	14.0	0.020102167347651696	0.10962352179796199	0.4462766806308529	0.4131553075040089	1.6932680961374804	0.3342809253482499	0.4094640067900421	0.375809727021194	0.9132892675508986	0.006087177031378717	1.4639596346718248E-4	1.1694968721135517	0.2204622238417122	0.9245521289045414
1910000	-6583.57561633941	-6492.111119519658	-91.46449681975204	-51.70925098460236	0.009553697437133506	7.639962122085906	33.980758315654604	1.1112543045710985	0.9794097000963057	1.0352669210889123	0.8740690742436837	14.0	14.0	0.03721331091899912	0.1805786347520814	0.3797382322018883	0.34049528633038095	1.2976604093162005	0.4558651063181881	0.8045134381864814	0.3693153889512874	0.9225212621535237	0.005837862533831641	5.82251025146389E-5	0.9169920511451722	0.38144323446776146	0.8931893295251456
1920000	-6581.617196301897	-6505.879146295261	-75.73805000663599	-49.519107642674655	0.009479441500914084	6.886730918594376	31.97702876925322	1.2631976473694317	1.0289025930234739	0.8268285752751724	0.8810711843319217	15.0	15.0	0.017198103649692136	0.28531076022885493	6.325761429892959E-4	0.006048191831778366	1.133754699920379	0.39862641943719385	0.23700012365413922	0.15447449066197053	0.6887298763250767	0.005744586932053679	4.7876708665806E-5	0.8639481287922943	0.41349614850048344	0.8990203696674915
1930000	-6597.7794859800615	-6505.620912847588	-92.15857313247332	-50.21960928955532	0.009855757455859992	8.124009309824048	35.53355996053282	1.2755489055489306	1.0178832502488477	0.877199532759765	0.8293683114424567	16.0	14.0	0.06977477754205132	0.6290695921314813	0.4736558686911022	0.027125982942704786	1.456846773267233	1.7475396934923455	0.6820546738330786	0.1	0.8771349675031729	0.005319199104290783	1.3066411776175055E-4	1.2690589108837524	0.35970152191426796	0.8887770199102265
1940000	-6597.526317013194	-6499.798025067926	-97.72829194526864	-49.67335362635943	0.010420576082121083	9.006711451820477	34.46617560738908	1.1775364469212397	1.052883327416295	1.1023581009388594	0.6672221247236062	17.0	15.0	0.06209776477559283	0.18332246709573588	0.22169674208121926	0.17229001456676873	2.546775490746687	0.4762874567938973	0.22318010731971016	0.2384625695479048	1.0158645881174755	0.005245689323789973	2.148555766800823E-4	1.358485370934161	0.34786266470921196	0.8796473829318834
1950000	-6580.14979759883	-6492.250430567926	-87.89936703090494	-48.24323518048789	0.01092568480784253	6.869627117493861	30.50423467758193	1.1043913449362277	1.0087120336786912	1.053275330193308	0.8336212911917736	15.0	15.0	0.09562808430906829	0.07791254984202478	0.5822240112843663	0.6604168364417249	2.9737767213239983	0.5074129965181273	1.2411989425927443	0.7746832312526638	0.7183090074471516	0.00638195463687103	1.2735599232428793E-4	1.0938854886045843	0.360426583194347	0.9031750904967661
1960000	-6591.010069027179	-6501.094161474023	-89.91590755315606	-49.21069130422218	0.008997901731733454	6.985103314297923	31.10505683030489	1.3052494263125702	1.014903902999283	0.8435917275790956	0.8362549431090511	15.0	14.0	0.031094055980420893	0.5243816681975728	0.5468239810257094	0.06836670800166636	1.5957676939447212	0.7694633350005123	0.5213902579200573	0.1	0.8730952668195031	0.0058553039968403	6.98884268199785E-5	1.0146620716651933	0.56417966875726	0.8819030257069688
1970000	-6617.053853876879	-6514.3870603933065	-102.66679348357246	-52.1819350931021	0.007684176360585263	6.887686463236459	31.743946973388987	1.444782889766202	0.9544128468902097	0.8113825099455126	0.7894217533980754	18.0	14.0	0.03627796583167129	0.42996467176235875	0.45016395809418475	0.18054541090665777	1.480970570128113	0.5153383365549927	0.5584604104831177	0.20228117253510286	0.7711900519089465	0.005742687636968036	1.2377590001305642E-4	1.231848653274386	0.4792402459964023	0.8517611667826089
1980000	-6608.224118701277	-6508.333577437358	-99.89054126391845	-54.35263497068722	0.00876427682094122	6.53604088791511	32.353883978561065	1.1511201649738314	0.8888406630897738	0.9168708493196503	1.0431683226167439	17.0	14.0	0.2145701132683659	0.03108755172528472	0.3588538464477839	8.387266989258004E-7	2.244850661502565	0.14170486622260112	1.2595443431238516	0.15611018359762066	1.0037629854247303	0.005466269678809778	1.0226711725959761E-4	1.1940436091003679	0.6491969398684307	0.8922159348496392
1990000	-6575.00158571725	-6491.781638338543	-83.21994737870638	-50.130829932931206	0.009573836461087913	8.488233708220346	33.911402117761526	1.1955250864423181	0.982907205659796	0.9536861504872757	0.86788155741061	15.0	14.0	0.192548996382505	0.46501972348589427	0.1575194377091266	0.6312964773569613	2.5442361317188733	1.4940849756791512	0.16455454787303864	0.5883197732877369	0.8927736125142537	0.00495551844277093	4.775605283911172E-5	0.9611240884748756	0.31567320675933924	0.9345538064669198
2000000	-6599.028739806488	-6502.023025829463	-97.00571397702552	-54.27471179807123	0.01098895490167644	11.317796878027577	42.40477509294651	1.3352768195546714	0.905787620402522	0.93844280668296	0.8204927533598471	14.0	14.0	0.015842694857483727	0.23897740353320782	0.6345095125743673	0.07290059063426935	0.8133166151505501	0.6648712164307288	1.2479906423165716	0.1314555656580736	1.0288530426001543	0.004372142156515603	1.9239828534669992E-4	1.3507707202544998	0.3495662027451753	0.8992678897963904
2010000	-6598.306146150577	-6502.466250648732	-95.83989550184452	-47.306036247746874	0.010259102810163059	8.009266355306737	33.12842963792637	1.203712004363209	0.9523438903504106	1.0383930008945903	0.8055511043917905	16.0	14.0	0.0092304731038688	0.2666163948072046	0.5650105431091124	0.2320067784379596	1.5561887016061253	0.7752652414227709	0.8145799968667888	0.151502073956146	0.9242905385683481	0.006343164507064526	2.3348874930352443E-4	1.405291478213517	0.5214040620945476	0.8993917306394501
2020000	-6608.991968297553	-6514.065471568513	-94.92649672904048	-51.03047739899325	0.009164696601618642	7.980645953446588	33.113024338914656	1.172138859270684	0.998860583805907	0.9875567275036026	0.8414438294198066	17.0	15.0	0.10166330222777599	0.15608943888771565	0.01115285793578766	0.3025665394116953	1.3541855590532177	1.34843489655331	1.0235471789189348	0.143601882993224	0.8507339829811182	0.005255972537303611	7.595430036977071E-5	0.9713637963177696	0.36680375419391364	0.9335084393672839
2030000	-6598.244651678713	-6500.220720163645	-98.02393151506844	-50.935286421584095	0.009467052739983824	8.287767675027464	33.32840293577418	1.0790403921260083	0.9524138990833972	1.130225907885105	0.8383198009054901	17.0	14.0	0.05987420776466483	0.022950630714729442	0.0980235618669894	0.6698882608914998	2.5742799455853893	0.2729390365907683	0.1532426606307155	1.1648137370567242	0.8159055134704224	0.005774953852187706	1.0100560137837686E-4	1.0513512749447995	0.5241785049092863	0.8748737572078583
2040000	-6580.645154583465	-6493.759085205478	-86.88606937798731	-48.15988236038895	0.010250428013870412	9.095828132314738	33.718573961129756	1.2913390760728787	1.0774944090884524	0.8215235126697504	0.8096430021689178	15.0	14.0	0.1251167066197967	0.02208538474396943	0.4540354579366378	0.24516507583391495	2.8560024045913437	0.36204245335360496	0.9789599668900208	0.19973251964154173	0.844144511007663	0.005412567387842053	9.301824390156946E-5	1.0199157635261422	0.47037388314070383	0.8958166843219777
2050000	-6589.910599892116	-6501.49867380196	-88.41192609015644	-46.969434281883515	0.009541097314298837	9.140286083581591	34.339070346027995	1.1930327319981127	0.9454820815618095	0.8292725710818735	1.0322126153582043	14.0	15.0	0.022868766244017787	0.14141642225219264	0.40071759374805754	0.1833687287755777	1.4622589988160593	0.4698193169642838	0.3763947967561385	0.2772131735420818	0.8966721681449215	0.0053078112114191426	1.1194205860915012E-4	1.140916977081793	0.3553606644015489	0.9143032784809442
2060000	-6595.543495089056	-6499.688919373715	-95.85457571534019	-45.20868798428391	0.010169848719491031	8.213348928750731	31.419248152064974	1.1824681371239956	0.9909854152113163	1.13445632564293	0.6920901220217585	16.0	14.0	0.053633944060243646	0.35657147681492685	0.19886588608363687	0.001062291947543738	4.144038925671434	0.5228635562644015	0.2352719738519093	0.1	0.8438617029347607	0.005740643720139194	2.1289165081826188E-4	1.299129462528355	0.21973430715307649	0.9595396378100368
2070000	-6603.678421660512	-6504.554145557694	-99.12427610281833	-45.605193960114754	0.01180550916894058	9.93683308825152	36.11421048806433	0.9858186349521614	1.1357917772315922	0.9697760894204112	0.9086134983958354	16.0	14.0	0.13340495073399777	0.14375506262267862	0.34884018400218597	0.6851316499895818	4.072084771580235	0.2992465225186399	0.5482047461179705	0.8367468155737032	0.9451419116702382	0.005459686059598109	2.069264552284443E-4	1.1986025864538647	0.3037081046622681	0.9304146764658742
2080000	-6596.083792708168	-6494.718007170169	-101.36578553799966	-43.51767992903203	0.009686109969863459	10.306491053946306	34.765380654348476	1.1389348414594287	0.9873201328970896	0.793168158638949	1.0805768670045324	14.0	14.0	0.06328861173727027	0.3099698218716726	0.2755638562885282	0.4728743613498971	2.905687833913969	0.43477048222401393	0.4602924036823217	0.41830906055682554	0.741313654132935	0.005741624792469766	1.906274615755573E-4	1.133662697925241	0.2544237738050632	0.9295543779207507
2090000	-6603.917757571254	-6495.1556769722565	-108.76208059899753	-44.075612732527574	0.009648525437171453	10.24494483786528	34.69096819824261	1.1142290828019936	0.9283642253424308	1.0635916098605005	0.8938150819950753	15.0	15.0	0.10969757035281737	0.24891001356106038	0.5862986720439917	0.6770489320010995	3.5892058378724445	0.6214714297157622	1.153953204208251	0.6659509497838453	0.7956160135088863	0.0051591371002137005	2.807499441536547E-4	1.301961909995454	0.3894752992848111	0.9438079782679163
2100000	-6589.047431129049	-6498.20896842788	-90.8384627011688	-56.287680471640144	0.009174621113114638	8.793962805636248	37.57369776527568	1.0260565275378895	1.2069431068030407	0.9813414602026961	0.7856589054563736	14.0	14.0	0.13479192908021978	0.32318530699998793	0.05573056920716312	3.6361270003607417E-4	0.7543657971259995	0.3635259271752055	0.15056885272774823	0.12964404767493806	0.798833897123818	0.005372074810539944	3.326994372247977E-4	1.951545295771913	0.3638084871232422	0.8747055631856384
2110000	-6605.117227573009	-6494.034329054309	-111.0828985187002	-49.56464209504739	0.00730227904180692	9.174176575646257	35.197839614169446	1.1858194726366105	0.958337557548696	0.974066580644993	0.8817763891697006	14.0	14.0	0.3174606001958237	0.42742189420712523	0.19093436172417408	0.4834781131547166	2.8128475057947124	0.882209740372066	0.36337327227013794	0.2649011431860922	0.8836632087725801	0.005238518222906416	1.2842347340234016E-4	1.2672554428817369	0.20780611106438027	0.9294389612158078
2120000	-6593.136831019387	-6505.403330996718	-87.73350002266814	-49.784238255221496	0.009906992018509055	9.390029510199758	35.167165564538934	1.2228107421680512	0.9343504926572542	0.849974149174341	0.9928646160003536	16.0	14.0	0.0071085245435919065	0.14065910903396991	0.10801386402615983	0.34464373057428654	0.769522959707698	0.7015249684243496	0.19415193493104693	0.1646825082242086	0.9556591702362821	0.005669219391897629	1.107390269667555E-4	1.161153329972217	0.4840577634401834	0.8684590576216744
2130000	-6596.800500911558	-6498.497245843872	-98.30325506768506	-57.37690771170401	0.007814882970076906	7.548255553075733	34.775122136473684	1.338406891780498	1.0366203878930307	0.9369346917967211	0.6880380285297503	16.0	15.0	0.19665044385280525	0.09645808331044704	0.20380796677158278	0.006599869419816759	1.2208635627303503	0.4058140005748751	0.6247348704397597	0.1	0.8324049899076491	0.005182208092866602	1.3131782889327896E-4	1.4177590017671922	0.48591317241626175	0.8553771540561834
2140000	-6596.640942726402	-6503.893519815298	-92.74742291110405	-57.597820150259594	0.007808270053361365	7.037921492614769	34.523663549797256	1.0820178776240423	1.0436511817517102	1.0091281226427393	0.8652028179815083	16.0	15.0	0.13511213105530104	0.40891633928225934	0.24762043462916272	0.38984820169790224	4.357469147409514	1.516886688605096	0.4028729158199314	0.527851747233477	0.767784639860439	0.005259475274128843	3.201799637515013E-5	0.8894493471624833	0.31508968629515255	0.865180609993532
2150000	-6592.520417462555	-6496.840793289783	-95.67962417277293	-49.15252019411574	0.0071878073507746	8.862974467251075	34.31696377155243	1.0246347606880988	1.1581363858986584	0.9176593112552202	0.8995695421580227	16.0	14.0	0.028908709151034582	0.2925956128060225	5.265186112800956E-5	0.304052552069695	1.3188358948013803	0.41071383997623456	0.29699831432234713	0.20451944200622582	0.7519661237924264	0.005098282061812776	6.0596140970017134E-5	0.980074533324735	0.3151055774425555	0.8987333423025664
2160000	-6602.115715058902	-6504.671030026861	-97.44468503204139	-48.155936717611866	0.006916044113422774	6.837124504071214	30.031007075788057	1.3041227783289011	1.1566113310347275	0.8159120198767122	0.7233538707596593	15.0	14.0	0.10716865997663134	0.3780407647736003	0.4112628616581095	0.24228028656675205	1.1565513530767135	0.3595620476644282	0.18653912340478856	0.2021024040532903	0.7761437470378398	0.005982698677036542	5.498676198991197E-5	0.9592391748234136	0.3601557970887194	0.888763108447462
2170000	-6596.981446277593	-6506.302901414674	-90.67854486291897	-52.05006403731983	0.007594851631809778	8.074356165494477	33.818568272808186	1.196458111031346	0.9565101769308952	0.9972490140892303	0.849782697948529	16.0	14.0	0.04908754149613302	0.32931029527322225	0.23919048456778705	0.0031491015801665668	0.6943022513017449	0.64299665760662	0.7539036461182251	0.10820818538759633	0.9575728076588839	0.005293769445262082	6.49178473531464E-5	1.1210191710943807	0.5022828419316114	0.9116992362045051
2180000	-6593.540809754712	-6496.316916985907	-97.22389276880608	-52.2605767359818	0.0064743665244701674	6.586459186213455	31.598181346192153	1.1396544573452108	1.0545981508929316	0.9514792427871673	0.8542681489746904	14.0	14.0	0.055896219061177574	0.5309668490398006	0.6297722255369775	0.22040049758817032	1.9612304052143792	0.7858918878503848	1.2562115409723076	0.15266663614179635	0.7404005892080867	0.0052010386988985535	5.7565404476275195E-5	1.1377820282439757	0.22672908973790196	0.9036952848613906
2190000	-6601.338790208108	-6496.916714751624	-104.4220754564842	-60.38847830602208	0.0065729461166933525	7.411219425854981	37.42281788481187	1.145513122250565	0.8795198420811962	0.9952589249652768	0.979708110702962	16.0	15.0	0.009844803360497112	0.19435430481263968	0.2757015828863094	0.4852499792326685	1.518260584927492	0.9929039054113918	0.3299629863740333	0.2785776125185203	0.760605259382795	0.005578769780416263	1.0572431827538185E-4	1.4515304515934162	0.3258729591719572	0.8650692313546801
2200000	-6604.737535347207	-6511.926991012291	-92.8105443349155	-52.02396788332359	0.007199593092823676	6.996993756067212	32.18912077384566	1.182667391484222	0.8281643598707629	1.1727442809465338	0.8164239676984812	15.0	14.0	0.04900705261840693	0.2677024776451151	0.3686655662611039	0.37218551830503055	1.7811930729060086	0.27389628125210397	0.2976774233511516	0.5346565996455153	0.8843049182911231	0.005612177292452135	3.9137243590241946E-5	0.9242056146318237	0.2740358264574332	0.8878209412400953
2210000	-6602.4997505250785	-6502.33695065458	-100.16279987049936	-54.20315029267999	0.008363482758940305	7.1957761372067885	33.976403029013284	1.2383516820151965	0.9836095728758667	0.9622385931618767	0.8158001519470601	16.0	14.0	0.0936414823226485	0.1811550780470023	0.3739947700299796	0.3527890511068298	3.104186246335005	0.36864566215442807	0.38918108028064263	0.30314412952219283	0.9958856149132457	0.006108281934515855	4.827241202179623E-5	0.9015554286897867	0.3445591552502165	0.8991560275643052
2220000	-6601.756442103178	-6503.485899505773	-98.27054259740581	-55.93561685805419	0.007001618819308033	7.321922394906986	35.37787032698198	1.0916175978137943	0.9994655920064242	1.082796130430829	0.8261206797489522	14.0	14.0	0.22976482274618462	0.44645269589097647	0.3212822755384907	4.679395418192203E-6	1.9970779224628676	1.4443054854708488	0.2813187738440428	0.1	0.6546014476413513	0.005838138200366916	8.027543054678384E-5	1.2193961906736765	0.24735039724006738	0.8918205737081529
2230000	-6609.220784314442	-6497.463210180435	-111.75757413400696	-59.42962649984702	0.007127444325077772	7.515496660625155	36.68099500245662	1.1239052352615104	1.1449448964305364	0.8831884142244865	0.8479614540834667	16.0	14.0	0.16558293120203632	0.26326957924339495	0.010860238242933893	0.6628030763386016	1.9464328361257819	0.27809797650568335	0.3460199444801407	0.4776882530930314	0.9406654187703791	0.0054999532558679	8.29050470295184E-5	1.1380438766476986	0.45917237218521034	0.8968386316762624
2240000	-6608.283166751261	-6500.8927200415055	-107.39044670975555	-50.65404014906082	0.00635281887526615	6.847025769883107	32.11103865548365	1.3300618348643238	0.9892075494256385	0.9648471888804624	0.7158834268295755	16.0	14.0	0.09723885564868358	0.01863591596617299	0.24010851998332144	0.0033532966933038	5.47203282765873	0.38145567494450444	0.4463415260397455	0.10957497246014956	0.8675372423741263	0.005484710838422936	2.202105993257288E-4	1.7663813579988015	0.300268516604159	0.8779361552207328
2250000	-6604.376690122414	-6498.703526178755	-105.67316394365967	-52.36833418885044	0.006876046746115521	6.9643908786714634	33.30791657671632	1.1851319661931314	1.0237114111654244	0.9729316931686494	0.8182249294727946	13.0	15.0	0.17510882286855953	0.23013703159374593	0.6213191639603296	0.67792203715277	2.0280966509830622	0.6461435041062646	1.095901799136509	2.382036772993445	0.8168368776986841	0.005513118329101665	3.02248395099822E-5	0.7485047855398164	0.35520849744688093	0.9047009586414178
2260000	-6594.13516955703	-6494.256990577167	-99.87817897986312	-50.28149761195583	0.008324500807578052	9.859251826948777	38.26481260378335	1.0837313128608113	0.8912610048158673	1.0768530840463975	0.9481545982769233	15.0	14.0	0.021700434820248003	0.3293587425131277	0.11877157631639701	0.5661801649320292	2.8101985463709087	0.4099957138828059	0.2784465192257035	0.48415499832385056	0.6600033408139895	0.005152425748443509	4.856583017862415E-5	0.7318054629405056	0.2661326347602902	0.9300260931310352
2270000	-6595.1790167042855	-6502.058475443203	-93.12054126108288	-51.95164506078776	0.009043053924869284	7.225233543840972	34.64841799993711	1.2740605795890567	0.9719753213061749	0.965893794465431	0.7880703046393371	16.0	14.0	0.11193907678304213	0.42955862284404	0.09222742205216522	0.6605884035539275	1.3875896670071066	1.545666707890905	0.3680938711252688	0.26734199697237965	1.0060429386754515	0.005222622914995649	1.847595270068124E-4	1.664749832912888	0.33254120847972235	0.9241952307167307
2280000	-6591.472003765583	-6496.657215757629	-94.81478800795442	-48.90109137009851	0.012255765791606857	10.821343278560464	38.81961768962678	1.2196616702253749	1.0410077032544227	0.8420168380703861	0.8973137884498162	14.0	14.0	0.38249596301212657	0.43046911878781235	0.5404464695743749	0.14190701272658796	3.605867113034814	0.9986571629439543	0.6247707901912488	0.1	0.9545989519124686	0.005134212074535175	4.673848449178927E-4	1.8240849719083332	0.33140551501627374	0.9045592776201445
2290000	-6600.032436826278	-6499.926439682291	-100.10599714398693	-47.98349909080825	0.0100559893941614	8.049542120347185	33.806125149981725	1.100657306671988	0.9285375239385018	1.0241182375148894	0.9466869318746206	15.0	14.0	0.07880122584315977	0.17584267761495756	6.022699956015722E-4	0.5733779852091724	5.174010158036716	0.1854499615038495	0.1917116296870658	0.4589649973925112	0.8572760064063917	0.005824322265541084	1.3573088517528122E-4	1.139274220337973	0.3887175455835051	0.906094397494366
2300000	-6584.886386975745	-6492.052377068408	-92.83400990733792	-63.864801829248094	0.007915455649580487	7.278822957727073	39.60437648267546	1.3121897961132962	0.9832786023173469	0.9495728776830157	0.7549587238863414	15.0	14.0	0.07967810600059971	0.3938889643595923	0.26993181018260903	0.6700379368358851	2.54138101785993	0.41784458876778724	0.44913207782842174	0.37950461958023973	0.9475284682730722	0.004512961129311058	5.622441747267794E-5	1.3480497727195961	0.33176156497532633	0.9134424769157644
